event_id,handover_time_s,imsi,target_cell_id,pre_rows,post_rows,pre_loss_pct,post_loss_pct,delta_loss_pct,pre_thr_rx_mbps,post_thr_rx_mbps,delta_thr_rx_mbps,pre_mean_delay_s,post_mean_delay_s,delta_mean_delay_s,pre_weighted_delay_s,post_weighted_delay_s,delta_weighted_delay_s
33,3.35402,8,3,24,24,64.03343782654127,83.22324966974901,19.189811843207735,90.1804,119.7864,29.605999999999995,0.7557283625000001,0.8321658333333333,0.07643747083333319,0.8905118912260314,0.810410656167979,-0.08010123505805233
34,3.38177,3,4,24,24,64.03343782654127,83.22324966974901,19.189811843207735,90.1804,119.7864,29.605999999999995,0.7557283625000001,0.8321658333333333,0.07643747083333319,0.8905118912260314,0.810410656167979,-0.08010123505805233
35,3.54602,1,3,24,24,75.73447893569845,80.96713691592595,5.232657980227501,91.7524,122.3016,30.5492,0.8121054208333334,0.8228146666666666,0.010709245833333214,0.9293385024557396,0.8181925724078833,-0.11114593004785622
36,3.57002,8,2,24,24,83.22324966974901,83.65409965726339,0.4308499875143781,119.7864,97.464,-22.322400000000002,0.8321658333333333,0.877548,0.04538216666666672,0.810410656167979,0.9252446408602151,0.11483398469223605
37,3.57952,7,4,24,24,83.22324966974901,83.65409965726339,0.4308499875143781,119.7864,97.464,-22.322400000000002,0.8321658333333333,0.877548,0.04538216666666672,0.810410656167979,0.9252446408602151,0.11483398469223605
38,3.61152,1,2,24,24,83.22324966974901,83.65409965726339,0.4308499875143781,119.7864,97.464,-22.322400000000002,0.8321658333333333,0.877548,0.04538216666666672,0.810410656167979,0.9252446408602151,0.11483398469223605
39,3.89277,3,2,24,0,84.23103567717354,0.0,-84.23103567717354,95.4204,0.0,-95.4204,0.9201918291666665,0.0,-0.9201918291666665,0.9589887096650193,0.0,-0.9589887096650193
40,3.90927,3,4,24,0,84.23103567717354,0.0,-84.23103567717354,95.4204,0.0,-95.4204,0.9201918291666665,0.0,-0.9201918291666665,0.9589887096650193,0.0,-0.9589887096650193
41,3.91077,2,2,24,0,84.23103567717354,0.0,-84.23103567717354,95.4204,0.0,-95.4204,0.9201918291666665,0.0,-0.9201918291666665,0.9589887096650193,0.0,-0.9589887096650193
42,3.91077,10,2,24,0,84.23103567717354,0.0,-84.23103567717354,95.4204,0.0,-95.4204,0.9201918291666665,0.0,-0.9201918291666665,0.9589887096650193,0.0,-0.9589887096650193
43,3.93577,1,3,24,0,84.23103567717354,0.0,-84.23103567717354,95.4204,0.0,-95.4204,0.9201918291666665,0.0,-0.9201918291666665,0.9589887096650193,0.0,-0.9589887096650193
