metric	normal_pre_mean	normal_post_mean	normal_delta_mean	anomaly_pre_mean	anomaly_post_mean	anomaly_delta_mean	anomaly_minus_normal_post	anomaly_minus_normal_delta
loss_pct	69.75740077009200	65.06193814016830	-4.6954626299237300	69.76496684880670	70.09805105075660	0.3330842019499260	5.036112910588330	5.028546831873650
thr_rx_mbps	120.20195898734200	123.45090987341800	3.2489508860759500	119.23132000000000	117.89655862069000	-1.3347613793103500	-5.5543512527280100	-4.583712265386290
mean_delay_s	0.9100764443987340	0.9613265287710970	0.05125008437236290	0.7658180724137930	0.8057602452586210	0.0399421728448276	-0.1555662835124770	-0.011307911527535200
weighted_delay_s	0.8891367721076120	0.9458513811461930	0.056714609038581100	0.6874409205134560	0.7305030739553810	0.04306215344192550	-0.21534830719081200	-0.013652455596655600
